"id","extralabel","name","latitude","longitude","country"
"FR0000009028","PrivateSiding","La Chambière","46.2024714","5.2138399","France"
"FR0000007601","DepotOrWorkshop","Faisceau Pair","46.2017309","5.2140167","France"
"FR0000002869","Station","Bourg-en-Bresse","46.2000803","5.2147604","France"
"FR0000006201","DepotOrWorkshop","Faisceau Equipement Pair","46.1956384","5.2159513","France"
"FR0000013030","Junction","Accès à Faisceau Pair","46.1955867","5.2159784","France"
"FR0000002027","Junction","Bif 880000/884000/883000","46.1955712","5.2161392","France"
"FR0000007873","DepotOrWorkshop","Faisceau Equipement Impair","46.1952717","5.2163706","France"
"FR0000009283","PrivateSiding","Tréfilunion N°1","46.1868689","5.2164991","France"
"FR0000000586","Junction","Bif 880000/883000","46.19405","5.2165004","France"
"FR0000008825","DepotOrWorkshop","faisceau impair","46.6311683","5.2169164","France"
"FR0000005174","Station","Louhans","46.6308308","5.2174123","France"
"FR0000008059","DepotOrWorkshop","Faisceau pair 4 à 8","47.2478986","5.2178109","France"
"FR0000016174","TechnicalChange","Fin de ligne","46.2200048","5.2184545","France"
"FR0000004236","Station","L'Isle-d'Abeau","45.6074561","5.2196301","France"
"FR0000013675","Junction","Accès à Faisceau pair 4 à 8","47.2448607","5.2232227","France"
"FR0000003169","Station","Genlis","47.2443779","5.2240942","France"
"FR0000001378","Junction","Bif 880000/880621","46.2142602","5.224211","France"
"FR0000006959","DepotOrWorkshop","Faisceau pair","47.2422712","5.2276994","France"
"FR0000001372","Junction","Bif 850000/850606","47.2421896","5.2278367","France"
"FR0000007653","DepotOrWorkshop","LAMBESC LGV","43.6406061","5.2299759","France"
"FR0000009072","DepotOrWorkshop","Faisceau impair n°2","43.4846448","5.2309228","France"
"FR0000005985","DepotOrWorkshop","Faisceau Rognac V6 à V20","43.4851142","5.2309282","France"
"FR0000007779","DepotOrWorkshop","Faisceau impair n°1","43.485975","5.2309408","France"
"FR0000004620","Station","Rognac","43.4866229","5.2309686","France"
"FR0000015022","Junction","Accès à Faisceau impair n°2","43.4755259","5.2320689","France"
"FR0000010838","Junction","Accès à Faisceau Rognac V6 à V20","43.4669691","5.2334089","France"
"FR0000003120","Station","Vitrolles-Aéroport-Marseille-Provence","43.4402279","5.2368195","France"
"FR0000008891","DepotOrWorkshop","5 Garage","47.1040018","5.2398815","France"
"FR0000005787","DepotOrWorkshop","Faisceau St-Jean-de-Losne Pair V8 à V14","47.1030175","5.2406884","France"
"FR0000005733","DepotOrWorkshop","faisceau impair","47.1028219","5.2408763","France"
"FR0000001578","Junction","Bif 860000/851000","47.1030029","5.240887","France"
"FR0000009697","TechnicalChange","notAvailableName","47.1128326","5.241726","France"
"FR0000010499","Junction","Accès à faisceau impair","47.1003006","5.2433014","France"
"FR9900004463","Junction","Bif 830000/830661","43.4287928","5.2433512","France"
"FR0000002433","Station","St-Hilaire-St-Nazaire","45.071458","5.2437622","France"
"FR0000004450","Station","St-Jean-de-Losne","47.09968","5.2439309","France"
"FR0000010570","Junction","Accès à Faisceau St-Jean-de-Losne Pair V8 à V14","47.098527","5.245168","France"
"FR0000001763","Junction","Bif 830000/830649","43.4241475","5.2488976","France"
"FR0000009171","PrivateSiding","E P SEITA","43.4227388","5.2498922","France"
"FR0000005708","DepotOrWorkshop","Faisceau Pas-des-Lancier V6 à V20","43.4170559","5.2514741","France"
"FR0000005833","PrivateSiding","ROUTABOULE km 408,7","46.5751541","5.2530912","France"
"FR0000004386","Station","Pas-des-Lanciers","43.4088097","5.2547206","France"
"FR0000001413","Junction","Bif 860000/868000","47.0836277","5.2548838","France"
"FR0000002366","Station","Chaugey","47.087587","5.2550584","France"
"FR0000008416","DepotOrWorkshop","Faisceau impair","43.4079939","5.2555677","France"
"FR0000010464","Junction","Accès à Faisceau Pas-des-Lancier V6 à V20","43.4070955","5.2566233","France"
"FR0000004939","Station","Niolon","43.3400634","5.2568854","France"
"FR9900001568","FreightTerminal","Margut-Fromy","49.5906574","5.2573822","France"
"FR0000005921","DepotOrWorkshop","Faisceau impair","49.5902884","5.2580283","France"
"FR9900002101","Junction","Technical change","46.1971546","5.2597014","France"
"FR0000009437","DepotOrWorkshop","Faisceau Impair","45.5841534","5.2605814","France"
"FR0000010755","Junction","Accès à Faisceau impair","49.5874338","5.2620673","France"
"FR0000005280","PrivateSiding","E P C .L .C","43.4206103","5.2627322","France"
"FR0000007346","PrivateSiding","E P C.C.I.M.","43.419804","5.2637491","France"
"FR0000006387","PrivateSiding","E P RICHAUD","43.4195644","5.2640437","France"
"FR0000005980","PrivateSiding","E P STANDING MEUBLE","43.4188718","5.2648956","France"
"FR0000016187","TechnicalChange","Fin de ligne","43.418833","5.2649433","France"
"FR9900003103","Station","Collonges","47.2209201","5.2660534","France"
"FR0000015500","Junction","Accès à Faisceau Impair","45.5833624","5.2679747","France"
"FR0000006736","DepotOrWorkshop","Faisceau Pair","45.5833826","5.2703039","France"
"FR0000006110","PrivateSiding","Entrepôt de munitions","45.9311456","5.270744","France"
"FR0000003094","Station","Meuse-TGV","48.9787844","5.270999","France"
"FR0000003952","Station","Bourgoin-Jallieu","45.5836717","5.2733434","France"
"FR0000011869","Junction","Accès à Faisceau Pair","45.5841225","5.2762423","France"
"FR0000009033","PrivateSiding","ALSTOM","48.7268072","5.2766038","France"
"FR0000007750","DepotOrWorkshop","Faisceau pair Nançois-Tronville","48.726791","5.2766753","France"
"FR9900001689","FreightTerminal","Rolampont","47.9488243","5.2827967","France"
"FR9900001536","FreightTerminal","Leyment","45.9366843","5.2853353","France"
"FR0000013231","Junction","Accès à Faisceau pair Nançois-Tronville","48.7197131","5.2893596","France"
"FR0000000689","Junction","Bif 027000/070000","48.7192768","5.2898693","France"
"FR0000002270","Station","Nançois-Tronville","48.7179297","5.2914339","France"
"FR9900001817","FreightTerminal","Vaux-sous-Aubigny","47.6575674","5.2935665","France"
"FR0000006293","DepotOrWorkshop","Faisceau Vaux-sous-Aubigny","47.6608071","5.2952546","France"
"FR0000011245","Junction","Accès à Faisceau Vaux-sous-Aubigny","47.6609317","5.2953615","France"
"FR0000001452","Junction","Bif 850000/014000","47.2138872","5.3003266","France"
"FR0000002905","Station","St-Martin-du-Mont","46.0958376","5.3032073","France"
"FR0000002841","Station","Aix-en-Provence-TGV","43.4551714","5.3173049","France"
"FR0000008494","DepotOrWorkshop","Faisceau impair","45.1486152","5.3186025","France"
"FR0000005719","DepotOrWorkshop","ARBOIS LGV","43.4515359","5.3187538","France"
"FR0000000695","Junction","Bif 890000/890605","45.9501231","5.3207776","France"
"FR9900004635","DepotOrWorkshop","Faisceau impair","47.0302","5.3219502","France"
"FR0000005285","DepotOrWorkshop","Faisceau Jorquenay","47.8945441","5.3225044","France"
"FR0000002295","Station","L'Estaque","43.3636597","5.3228403","France"
"FR0000007455","DepotOrWorkshop","Faisceau pair","43.3635895","5.323247","France"
"FR0000003807","Station","St-Marcellin","45.1507726","5.3237356","France"
"FR0000002231","Station","Ceyzériat","46.1834164","5.3258926","France"
"FR0000008895","DepotOrWorkshop","Faisceau impair","43.363287","5.3270075","France"
"FR9900000904","Junction","Accès à Faisceau Jorquenay","47.8868296","5.3283216","France"
"FR0000001183","Junction","Bif 850000/877300","47.2102725","5.329807","France"
"FR0000001769","Junction","Bif 860000/880000","46.4486637","5.3326328","France"
"FR0000009026","DepotOrWorkshop","Faisceau Impair St-Amour","46.4308477","5.3327956","France"
"FR0000002334","Station","St-Amour","46.4336744","5.3340184","France"
"FR0000008690","DepotOrWorkshop","Faisceau Impair V13 à V15","46.4356371","5.3340199","France"
"FR0000002843","Station","Pont-d'Ain","46.0538412","5.3342257","France"
"FR0000000033","Junction","1000/34300/842000","47.882786","5.3342386","France"
"FR9900001022","Junction","Technical change","47.006735","5.334916","France"
"FR9900003536","PrivateSiding","Les BRONZES d'Industrie","47.2095931","5.3357066","France"
"FR9900001082","TechnicalChange","Fin de ligne exploitée","47.8814555","5.3368456","France"
"FR0000005930","PrivateSiding","Intendance","46.0271275","5.3368559","France"
"FR0000009004","PrivateSiding","SBSC","46.0130849","5.338018","France"
"FR0000000575","Junction","Bif 883000/890000","45.9544541","5.3381304","France"
"FR0000002244","Station","Ambronay-Priay","46.0115209","5.3381502","France"
"FR0000012952","Junction","Accès à faiceau Impair","47.880391","5.3387737","France"
"FR0000001725","Junction","Bif 001000/033000","47.8802111","5.3388874","France"
"FR0000009130","DepotOrWorkshop","Faisceau Remisage Impair","45.9542317","5.3397337","France"
"FR0000004817","Station","Séon-St-Henry","43.3617208","5.3413037","France"
"FR0000001799","Junction","Bif 851000/877301","47.216088","5.3414072","France"
"FR0000000976","Junction","Bif 851000/877300","47.216158","5.3414233","France"
"FR9900003608","Junction","Technical change","47.2161931","5.3414314","France"
"FR9900002160","Junction","Technical change","47.2167881","5.3415771","France"
"FR0000009109","DepotOrWorkshop","Faisceau Pair V16 à 26","47.8786463","5.3417345","France"
"FR0000005657","PrivateSiding","St Gobain Emballage","45.9286997","5.3419522","France"
"FR9900001816","FreightTerminal","Vaux-en-Bugey","45.9265407","5.3420948","France"
"FR0000002339","Station","Ambérieu","45.9538363","5.3423943","France"
"FR0000001272","Junction","Bif 889000/890000","45.9536916","5.3428233","France"
"FR0000013326","Junction","Accès à Ambérieu","45.9536325","5.3433082","France"
"FR0000009680","DepotOrWorkshop","ET R Chambéry UPT Ambérieu","45.9536843","5.3444656","France"
"FR0000006222","PrivateSiding","Ortrans","45.9792822","5.3444727","France"
"FR9900003568","Station","Langres","47.8771495","5.344652","France"
"FR0000015833","Junction","Accès à ET R Chambéry UPT Ambérieu","45.9534686","5.3448575","France"
"FR0000008560","DepotOrWorkshop","Faisceau Combustibles","45.9533955","5.3455089","France"
"FR0000009309","DepotOrWorkshop","Faisceau Magasin","45.9535786","5.3458197","France"
"FRZZY0000016","DomesticBorderPoint","Limite SNCF-RESEAU - GPM Marseille","43.3501","5.3462","France"
"FR9900002060","Junction","Technical change","46.4760262","5.3466223","France"
"FR0000001532","Junction","Jct 883000/890000","45.9536287","5.3469075","France"
"FR0000001277","Junction","Bif 850000/851000","47.2070078","5.347075","France"
"FR0000009599","DepotOrWorkshop","Faisceau Pair V28 à 38","47.8757065","5.347267","France"
"FR0000007270","PrivateSiding","St Gobain Emballage N°2","45.9092232","5.3475673","France"
"FR0000001826","Junction","Bif de Mourepiane","43.3538535","5.3476007","France"
"FR0000004411","Station","Villers-les-Pots","47.2064672","5.3483525","France"
"FR0000006840","PrivateSiding","St Gobain Emballage N°1","45.9080751","5.348945","France"
"FR0000007749","PrivateSiding","Zone Industrielle","45.9629056","5.3492992","France"
"FR9900001505","FreightTerminal","Lagnieu","45.9074782","5.3496982","France"
"FR0000012007","Junction","Accès à St Gobain Emballage N°1","45.9072089","5.3500706","France"
"FR0000007544","DepotOrWorkshop","faiceau Impair","47.8738861","5.3501808","France"
"FR0000012578","Junction","Accès à St Gobain Emballage N°2","45.9070821","5.350246","France"
"FR0000000966","Junction","Bif 883000/883306","45.9581401","5.3506782","France"
"FR0000008962","DepotOrWorkshop","Faisceau Relais Impair","45.9572401","5.3510146","France"
"FR0000000231","Junction","Bif 850000/851000","47.2052495","5.3511771","France"
"FR0000007813","ShuntingYard","Ambérieu","45.9549363","5.3525803","France"
"FR0000005765","DepotOrWorkshop","Faisceau Local","45.9522779","5.3530012","France"
"FR0000013330","Junction","Accès à Ambérieu","45.9522049","5.3533895","France"
"FR9900001127","TechnicalChange","Fin de ligne exploitée","45.9031489","5.353656","France"
"FR0000000543","Junction","Bif des Tuileries","43.3534245","5.3540116","France"
"FR0000002024","Junction","Bif Rac Canet","43.3351426","5.3552414","France"
"FR0000001982","Junction","Bif 883306/890000","45.9511194","5.3578294","France"
"FR0000016436","Station","St-Antoine (MR)","43.3693282","5.35817","France"
"FR0000006548","PrivateSiding","E P Sté Fonciére et Com.du Silo de Madrague","43.3275933","5.3582873","France"
"FR0000006119","ShuntingYard","Marseille Maritime","43.3275673","5.3583061","France"
"FR9900003815","DepotOrWorkshop","Faisceau Impair","44.7594932","5.3583765","France"
"FR0000013329","Junction","Accès à Ambérieu","45.9508234","5.3588632","France"
"FR0000001368","Junction","Bif 939001/940100","43.3268138","5.3588991","France"
"FR0000001161","Junction","Bif 939001/939506","43.3262094","5.3594189","France"
"FR0000014877","Junction","Accès à Faisceau Relais Impair","45.9506132","5.3594798","France"
"FR0000000390","Junction","Bif d'Aix Marchandises","43.4983758","5.3598877","France"
"FR9900003240","FreightTerminal","Aix-en-Provence-Marchandises","43.4984427","5.3613652","France"
"FR0000007663","DepotOrWorkshop","Faisceau pair","43.3479166","5.3621962","France"
"FR0000009571","PrivateSiding","Ecole caténaire","43.3223496","5.3622216","France"
"FR0000006841","PrivateSiding","EP","43.3216041","5.3628221","France"
"FR9900002447","Junction","Accès à Faisceau Impair","44.7582667","5.3629294","France"
"FR0000006400","PrivateSiding","SERNAM","43.3208721","5.363083","France"
"FR0000009152","PrivateSiding","EP STORIONE","43.3208721","5.363083","France"
"FR0000006271","PrivateSiding","Parc VB","43.3198877","5.3630973","France"
"FR0000000648","Junction","Bif 939001/939511","43.3194927","5.363159","France"
"FR9900003110","Station","Die","44.7581643","5.3631671","France"
"FR0000008776","DepotOrWorkshop","Faisceau d'arriére quai St Cassien","43.319397","5.3631808","France"
"FR0000007311","DepotOrWorkshop","Faisceau Sud 120 à128","43.3190466","5.3632562","France"
"FRZZY0000017","DomesticBorderPoint","Limite SNCF-RESEAU - GPM Marseille","43.3169","5.3635","France"
"FR0000001640","Junction","Bif 939306/940100","43.3318183","5.3641721","France"
"FR0000000605","Junction","Bif 939000/939001","43.3165465","5.3648064","France"
"FR9900003818","DepotOrWorkshop","Faisceau Halle","44.7571609","5.3649087","France"
"FR9900003605","Junction","Technical change","43.4965772","5.3652243","France"
"FR9900003606","Junction","Technical change","43.4961883","5.3656456","France"
"FR9900001725","FreightTerminal","St-Louis-les-Aygalades","43.345085","5.3664481","France"
"FR0000005240","Station","Arenc-Euroméditerranée","43.3142199","5.3670644","France"
"FR9900001572","FreightTerminal","Marseille-Maritime-Canet","43.3313859","5.3671881","France"
"FR0000000351","Junction","Bif 830000/830651","43.3445744","5.3672073","France"
"FR9900001571","FreightTerminal","Marseille-Maritime-Arenc","43.3311733","5.3674565","France"
"FR0000013110","Junction","Accès à Faisceau pair","43.3439988","5.3680612","France"
"FR0000013328","Junction","Accès à Ambérieu","45.9464548","5.3682871","France"
"FR9900003613","Junction","Technical change","49.1620551","5.3689094","France"
"FR0000000106","Junction","Fin de ligne exploitée","43.4920998","5.3695216","France"
"FR0000004217","Station","Septèmes","43.4029867","5.3699158","France"
"FR0000008229","DepotOrWorkshop","Faisceau pair 4 à 18","47.1958194","5.3715146","France"
"FR0000002784","Station","Montmédy","49.5230193","5.3717697","France"
"FR0000006358","DepotOrWorkshop","Faisceau Montmédy","49.5230333","5.3720063","France"
"FR0000016009","TechnicalChange","Fin de ligne","43.3209165","5.3726203","France"
"FR0000000856","Junction","Bif 085000/088000","49.163685","5.3739817","France"
"FR9900001054","TechnicalChange","Fin de ligne exploitée","49.1693014","5.3747311","France"
"FR0000006920","DepotOrWorkshop","Faisceau Impair","49.163681","5.3747902","France"
"FR0000012118","Junction","Accès à Faisceau Impair","49.1637009","5.3747925","France"
"FR0000005207","Station","Cessieu","45.5611395","5.375615","France"
"FR0000009235","DepotOrWorkshop","Faisceau Impair","49.1691538","5.3756839","France"
"FR0000009332","DepotOrWorkshop","Faisceau Impai v 31 et 33","49.1691538","5.3756839","France"
"FR0000012115","Junction","Accès à Faisceau Impair","49.1691538","5.3756839","France"
"FR0000007218","DepotOrWorkshop","Faisceau impair 3 à 9","47.19303","5.3764144","France"
"FR0000011332","Junction","Accès à Faisceau Montmédy","49.5234213","5.376629","France"
"FR0000004317","Station","Auxonne","47.1925868","5.3771975","France"
"FR0000016438","Station","St-Joseph-Le Castellas","43.3519205","5.3775343","France"
"FR0000016110","TechnicalChange","Fin de ligne","43.4842567","5.3779666","France"
"FR0000006904","DepotOrWorkshop","Faisceau V4 a V8","49.1647066","5.3786677","France"
"FR0000003851","Station","Verdun","49.1656381","5.3794156","France"
"FR0000009479","DepotOrWorkshop","Faisceau V12 et 12bis","49.1666516","5.3796552","France"
"FR0000016131","TechnicalChange","Fin de ligne","43.3029595","5.3805803","France"
"FR0000015940","TechnicalChange","Fin de ligne","43.3027255","5.3807906","France"
"FR0000012116","Junction","Accès à Faisceau Impair","49.1707184","5.3809886","France"
"FR0000004482","Station","Marseille-St-Charles","43.303208","5.381048","France"
"FR0000015559","Junction","Accès à Faisceau V12 et 12bis","49.1714935","5.3813995","France"
"FR0000006401","PrivateSiding","Carrières et Fours à chaux de Dugny","49.1000844","5.3817912","France"
"FR0000016364","TechnicalChange","Fin de ligne exploitée","49.0996852","5.382111","France"
"FR0000005591","DepotOrWorkshop","Faisceau","47.2760378","5.3823898","France"
"FR0000008336","DepotOrWorkshop","Faisceau impair 3 à 7","47.2760378","5.3823898","France"
"FR0000015312","Junction","Accès à Faisceau voie G et H","47.2787618","5.3838963","France"
"FR0000011333","Junction","Accès à Faisceau Montmédy","49.522918","5.3841976","France"
"FR0000001064","Junction","Bif 830000/939001","43.305138","5.3849021","France"
"FR0000006325","DepotOrWorkshop","Faisceau Réparations","43.3054076","5.3854954","France"
"FR9900001921","FreightTerminal","Dugny","49.1106568","5.3855406","France"
"FR0000009288","DepotOrWorkshop","Faisceau voie G et H","47.282493","5.3859549","France"
"FR0000004280","Station","Cousance","46.5352431","5.3867771","France"
"FR0000011737","Junction","Accès à Technicentre Provence-Alpes-côte d'Azur","43.3063812","5.3868608","France"
"FR9900003506","Junction","Bif 830000/930000","43.3068891","5.3882115","France"
"FR0000009473","DepotOrWorkshop","Faisceau impair","43.3070281","5.3889111","France"
"FR0000007717","DepotOrWorkshop","Faisceau T61","43.3073826","5.3895054","France"
"FR0000006009","TrainTechnicalServices","EMT Marseille UPT Marseille-St-Charles","43.3080244","5.3905656","France"
"FR0000003268","Station","Ste-Marthe-en-Provence","43.3392884","5.3905836","France"
"FR0000005999","DepotOrWorkshop","Faisceau impair","43.4249033","5.3918357","France"
"FR0000004518","Station","Picon-Busserine","43.3313149","5.3931971","France"
"FR0000000271","Junction","Bif des Chartreux","43.3144452","5.3933866","France"
"FR0000006650","TrainTechnicalServices","Technicentre Provence-Alpes-côte d'Azur","43.3142785","5.3933867","France"
"FR0000001878","Junction","Bif d'Aix (Marseille)","43.3155322","5.3934617","France"
"FR0000002993","Station","Villereversure","46.1945875","5.3980741","France"
"FR0000008353","PrivateSiding","Embt DESQUENNE et GIRAL","47.3088972","5.4019267","France"
"FR0000001399","Junction","Bif de Blancarde","43.3062643","5.4023239","France"
"FR9900003789","TechnicalChange","Fin de ligne exploitée","43.2810052","5.4044534","France"
"FR0000000097","Junction","Bif du Prado Voie 2","43.2975575","5.405696","France"
"FR0000008330","PrivateSiding","Embt DIJON Céréales","47.3123455","5.4061337","France"
"FR0000004640","Station","Marseille-Blancarde","43.2964372","5.407072","France"
"FR0000007185","TrainTechnicalServices","EMT Marseille UPT Logistique MBC","43.296059","5.4078928","France"
"FR0000003219","Station","Vinay","45.2079915","5.4101212","France"
"FR9900004310","Junction","Technical change","47.0470551","5.4205379","France"
"FR0000005158","Station","Simandre-sur-Suran","46.2202356","5.4210749","France"
"FR0000007465","DepotOrWorkshop","Faisceau Voies A et B","47.0476108","5.4211873","France"
"FR0000007176","PrivateSiding","SOLVAY","47.048483","5.4221952","France"
"FR0000004877","Station","Le Grand-Lemps","45.3966433","5.4232459","France"
"FR0000012844","Junction","Accès à Faisceau Voies A et B","47.0513761","5.4254195","France"
"FR0000003228","Station","Simiane","43.4347218","5.425823","France"
"FR0000005183","Station","Châbons","45.4383084","5.4280337","France"
"FR0000007516","DepotOrWorkshop","Faisceau Relais","47.7960442","5.4318342","France"
"FR9900002173","Junction","Technical change","43.2891603","5.4318604","France"
"FR0000006013","DepotOrWorkshop","Maxilly-sur-Saône","47.3349796","5.4327885","France"
"FR0000008143","PrivateSiding","SNC Fillad","47.3357242","5.4333451","France"
"FR9900002079","Junction","Technical change","47.8156111","5.4342506","France"
"FR0000006418","DepotOrWorkshop","Faisceau Culmont-Chalindrey V4 à V20","47.8131148","5.4367166","France"
"FR0000004830","Station","St-Rambert-en-Bugey","45.9473138","5.438767","France"
"FR0000016441","Station","La Pomme","43.2905907","5.4412031","France"
"FR0000022944","Junction","Jct 928000/905000","43.5250831","5.4412409","France"
"FR0000001718","Junction","Bif 843000/844300","47.7996698","5.4418058","France"
"FR0000002949","Station","Culmont-Chalindrey","47.8100128","5.4430963","France"
"FR9900001028","TechnicalChange","Fin de ligne exploitée","47.7918674","5.4437001","France"
"FR9900001200","DepotOrWorkshop","Faisceau V6 et V8","43.5236621","5.4438179","France"
"FR0000009046","DepotOrWorkshop","UPT Chalindrey (ET Lorraine)","47.8007072","5.4446441","France"
"FR0000014985","Junction","Accès à UPT Chalindrey (ET Lorraine)","47.8007628","5.444814","France"
"FR0000001746","Junction","Bif 001000/843000","47.8088473","5.4451538","France"
"FR0000003594","Station","Aix-en-Provence","43.522732","5.4452604","France"
"FR0000001216","Junction","Bif 843000/844300/845950","47.8012932","5.446171","France"
"FR0000001346","Junction","Bif 001000/845950","47.8081924","5.4469252","France"
"FR0000012914","Junction","Accès à Faisceau Relais","47.8017446","5.4469472","France"
"FR0000001431","Junction","Bif 843000/846000","47.8076813","5.4472204","France"
"FR0000006489","DepotOrWorkshop","Faisceau Gril Electrique","47.8020649","5.4473748","France"
"FR0000008405","PrivateSiding","Les Moulières","47.7992966","5.4477737","France"
"FR0000011519","Junction","Accès à Faisceau Gril Electrique","47.8059302","5.4486942","France"
"FR0000003215","Station","La Tour-du-Pin","45.5602017","5.4495073","France"
"FR0000001822","Junction","Bif 204000/201000/201306","49.5115169","5.4517566","France"
"FR0000003462","Station","Cize-Bolozon","46.2137109","5.4537159","France"
"FR9900003808","DepotOrWorkshop","Faisceau 3 et Equipement","44.6121506","5.4540662","France"
"FR9900003137","Station","Luc-en-Diois","44.6135667","5.4546945","France"
"FR0000001353","Junction","Bif 001000/844300","47.8077236","5.4547248","France"
"FR0000007400","PrivateSiding","Embt Sté Civile Immobiliére de la Valbarelle","43.2905486","5.4555549","France"
"FR9900003395","Junction","Accès à Faisceau impair","43.4541549","5.4563775","France"
"FR0000007496","PrivateSiding","Budillon-Rabatel","45.34349","5.4568839","France"
"FR0000000867","Junction","Bif 905000/907000","45.3434848","5.4570348","France"
"FR0000006923","DepotOrWorkshop","Faisceau Culmont-Chalindrey V3 à V5","47.8091031","5.4581582","France"
"FR9900002156","Junction","Technical change","47.1013788","5.4589864","France"
"FR0000009207","DepotOrWorkshop","Faisceau impair","43.2897903","5.461624","France"
"FR0000005127","Station","Gardanne","43.4562418","5.4628416","France"
"FR0000015202","Junction","Accès à Faisceau impair","43.2892501","5.4635753","France"
"FR9900003535","DepotOrWorkshop","Faisceau impair","43.4582779","5.465745","France"
"FR0000015201","Junction","Accès à Faisceau impair","43.2885124","5.4663097","France"
"FR9900004630","Junction","Bif 947000/905000","43.4602097","5.46647","France"
"FR0000000527","Junction","Bif 850000/865000","47.0978597","5.4666947","France"
"FR0000005046","Station","St-Marcel","43.2883447","5.4671122","France"
"FR0000003190","Station","Virieu-sur-Bourbre","45.4917412","5.4720281","France"
"FR0000003786","Station","Poliénas","45.2558883","5.473674","France"
"FR0000004065","Station","La Barasse","43.2860542","5.4839359","France"
"FR0000006125","DepotOrWorkshop","Faisceau Impair","47.0961019","5.484589","France"
"FR9900000679","Junction","Accès à Faisceau Culmont-Chalindrey V3 à V5","47.8226112","5.4856349","France"
"FR0000000199","Junction","Bif de Chaudenay","47.8235884","5.487657","France"
"FR0000004018","Station","Dole","47.0965146","5.4879272","France"
"FR0000008874","PrivateSiding","Centrale Thermique","43.4700061","5.4886533","France"
"FR0000006479","DepotOrWorkshop","Faisceau Pair V4 à V12bis","47.0968282","5.4892969","France"
"FR9900003495","Junction","Bif 001000/031950","47.8247044","5.489887","France"
"FR0000008939","DepotOrWorkshop","Faisceau pair","45.3552876","5.4914261","France"
"FR0000015454","Junction","Accès à Faisceau impair","45.3598724","5.4914359","France"
"FR0000015452","Junction","Accès à Faisceau impair","45.3595912","5.4914714","France"
"FR0000009397","DepotOrWorkshop","Faisceau impair","45.3558745","5.4915752","France"
"FR0000004320","Station","Rives","45.3576153","5.4917015","France"
"FR0000002282","Station","Tullins-Fures","45.3008427","5.4923369","France"
"FR0000011018","Junction","Accès à Faisceau Impair","47.0976347","5.492399","France"
"FR0000011506","Junction","Accès à Faisceau Pair V4 à V12bis","47.0984367","5.4953293","France"
"FR0000001592","Junction","Bif 031950/032000","47.8377463","5.4953873","France"
"FR0000000623","Junction","Bif 850000/852000","47.0985884","5.4958152","France"
"FR0000007318","PrivateSiding","Houillières des Bassins du centre et du Midi","43.4707036","5.4972382","France"
"FR0000008518","DepotOrWorkshop","Faisceau voie de chantier","43.2852798","5.4972429","France"
"FR0000006428","DepotOrWorkshop","Faisceau Dole-Triage V4 à V86","47.0999149","5.4990296","France"
"FR0000000972","Junction","Bif 850000/869000","47.1001314","5.5003706","France"
"FR0000008948","DepotOrWorkshop","Faisceau impair","45.9223533","5.5013025","France"
"FR0000012267","Junction","Accès à Faisceau pair","43.6851828","5.5015096","France"
"FR0000002692","Station","Tenay-Hauteville","45.9221874","5.5015216","France"
"FR9900003581","Station","Pertuis","43.684475","5.503505","France"
"FR0000000631","Junction","Bif 070000/087300","48.8046217","5.5064234","France"
"FR0000007592","DepotOrWorkshop","Chantier V pair Andilly","47.913269","5.5065013","France"
"FR0000001970","Junction","Bif 032000/033000","47.917299","5.5086708","France"
"FR0000007032","DepotOrWorkshop","Faisceau pair","43.6822829","5.5096676","France"
"FR0000007529","DepotOrWorkshop","Faisceau impair","43.6822829","5.5096676","France"
"FR0000000423","Junction","Bif 905000/905000","43.6822456","5.50977","France"
"FR0000004380","Station","La Penne-sur-Huveaune","43.2848023","5.5155804","France"
"FR0000011430","Junction","Accès à Faisceau Dole-Triage V4 à V86","47.1138522","5.5204178","France"
"FR0000016363","TechnicalChange","notAvailableName","48.8106382","5.5217683","France"
"FR0000007521","DepotOrWorkshop","Faisceau Impair","45.548097","5.5221164","France"
"FR0000007975","DepotOrWorkshop","Faisceau Pair","45.548026","5.5221964","France"
"FR0000003917","Station","St-André-le-Gaz","45.5445942","5.524593","France"
"FR0000001039","Junction","Bif 903000/905000","45.5439564","5.5247634","France"
"FR9900003709","Junction","Accès à Faisceau Impair","45.5434389","5.5250677","France"
"FR0000001647","Junction","Bif 070000/088000","48.8040128","5.5279381","France"
"FR0000006506","DepotOrWorkshop","Faisceau Lérouville Pair","48.8038656","5.5282187","France"
"FR0000005431","DepotOrWorkshop","Faisceau Lérouville Impair","48.8026848","5.5302581","France"
"FR0000007583","PrivateSiding","STAMP","46.1841923","5.5312239","France"
"FR0000003738","Station","Nurieux","46.18393","5.5332537","France"
"FR0000004150","Station","Réaumont-St-Cassien","45.3688839","5.5348625","France"
"FR0000016435","Station","Lérouville","48.7971853","5.5386764","France"
"FR0000011543","Junction","Accès à Faisceau Lérouville Pair","48.7968485","5.5392616","France"
"FR0000004193","Station","Meyrargues","43.6441322","5.5395003","France"
"FR0000007949","DepotOrWorkshop","Faisceau Pair","46.6707269","5.5409326","France"
"FR0000005418","DepotOrWorkshop","Faisceau impair","43.6444867","5.5416217","France"
"FR0000010077","Junction","Accès à Faisceau Lérouville Impair","48.7953383","5.5420685","France"
"FR0000000375","Junction","Bif 070000/089000","48.7949223","5.5429414","France"
"FR0000001305","Junction","Bif 905000/905306","43.6626015","5.5436283","France"
